ELECTORA AREA,TOWN,PRIMARY CONTACT,PROPERTY OWNER,DIVISION,CAT1,CAT2,CAT3,CAT4,CAT5,CAT6,ELECTORAL AREA,TOWN,PROPERTY ADDRESS,ACCOUNT NUMBER,VALUATION STATUS,NEW RATEABLE VALE , new rate impost ,2020 AREARS,2021 CURRENT BILL,OUTSTANDING. BALANCE,PAYMENT,BLOCK NO,PLOT NO,PROP TYPE,PROP CAT/USECODE,
2,7,2030007207,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,72,AYW14104014,1,0,0,0,0,0,0,104,14,R1B,UC,
2,7,2030007208,ALHAJI ALHASSAN SULEIMAN,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,74,AYW14104015,1,75636.2, 0.003570 ,810,270,1080,0,104,15,R1B,RP,
2,7,2030007209,DR. BLANKSON,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,41,AYW14104016,1,67468, 0.004002 ,270,270,540,0,104,16,R1B,RP,
2,7,2030007210,ALHAJIA BULKSU ABDUL,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C666/14 39,AYW14104017,1,109276.7, 0.002880 ,114.16,314.72,428.88,200,104,17,R1B,RP,
2,7,2030007211,BEN LAWAL,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,37,AYW14104018,1,91612.6, 0.002947 ,0,270,270,270,104,18,R1B,RP,
2,7,2030007212,MRS AKOTO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,35,AYW14104019,1,44554.2, 0.006060 ,0,270,270,270,104,19,R1B,RP,
2,7,2030007213,BAMPOE C. MISS,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C669/14 33,AYW14104020,1,44641.7, 0.006048 ,810,270,1080,0,104,20,R1B,RP,
2,7,2030007214,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14104021,1,0,0,0,0,0,0,104,21,R1B,UC,
2,7,2030007215,AHMED LAWAL PRINCE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,19,AYW14104022,1,111879.5, 0.002880 ,321.63,322.21,643.84,0,104,22,R1B,RP,
2,7,2030007216,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,17,AYW14104023,1,0,0,0,0,0,0,104,23,R1B,VP,
1,8,2030007217,OSEI KWAME DESPITE,14,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,23 NII NOI KWAME ST.,AYW14104024,1,318750, 0.002880 ,916,918,1834,0,104,24,R1B,RP,
1,8,2030007218,OSEI KWAME DESPITE,14,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,23A NII NOI KWAME ST,AYW14104025,1,318750, 0.002880 ,916,918,1834,0,104,25,R1B,RP,
1,8,2030007219,OSEI KWAME DESPITE,14,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,23B NII NOI KWAME ST,AYW14104026,1,318750, 0.002880 ,1398,918,2316,0,104,26,R1B,RP,
2,7,2030007220,FREFERICK K. ASAMOAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,76 FOREST ST,AYW14105001,1,34471.7, 0.007833 ,810,270,1080,0,105,1,R1B,RP,
2,7,2030007221,MARFO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,43 NII NOI KWAME ST,AYW14105002,1,32049.5, 0.008424 ,540,270,810,0,105,2,R1B,RP,
2,7,2030007222,STANLEY PIERRE MAJOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,24 NII NOI KWAME ST,AYW14105003,1,38318.1, 0.007046 ,540,270,810,0,105,3,R1B,RP,
2,7,2030007223,COL. A. K. N MALLET,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,78 FOREST ST,AYW14105004,1,43235.7, 0.006245 ,0,270,270,270,105,4,R1B,RP,
2,7,2030007224,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14105005,1,0,0,0,0,0,0,105,5,R1B,VP,
2,7,2030007225,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,47 NII NOI KWAME STR,AYW14105006,1,129574.5, 0.002880 ,746.34,373.17,1119.51,0,105,6,R1B,RP,
2,7,2030007226,RELAX COURT,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,82 MOTORWAY EXT,AYW14105007,1,250506.5, 0.016500 ,598.72,4133.36,4732.08,4134,105,7,R1B,LP,
2,7,2030007227,K. O. AGYEMANG,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,84 MOTORWAY EXT,AYW14105008,1,64414, 0.008400 ,1082.16,541.08,1623.24,0,105,8,R1B,MX,
2,7,2030007228,PAUL ANSAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,(C716/14) 86 MOTORWA,AYW14105009,1,24531.6, 0.011006 ,810,270,1080,0,105,9,R1B,RP,
2,7,2030007229,ESTHER A.  ADDO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C718/14,AYW14105010,1,50109.3, 0.005388 ,540,270,810,0,105,10,R1B,RP,
2,7,2030007230,EMMANUEL SARFO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,88 MOTORWAY EXT,AYW14105011,1,20094.2, 0.013437 ,540,270,810,0,105,11,R1B,RP,
1,8,2030007231,V. A. OFOSU AMOAH,14,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,28A KINSHASA AVE.,AYW14105029,1,175000, 0.003600 ,1890,630,2520,0,105,29,R1A,RP,
2,7,2030007232,J. VIDA NKETIA,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106001,1,55858.3, 0.004834 ,270,270,540,0,106,1,R1B,RP,
2,7,2030007233,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,"9, NII NOI KWAME STR",AYW14106002,1,83196.1, 0.003245 ,0,270,270,540,106,2,R1B,RP,
2,7,2030007234,OWNER OR OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,NII BONNIE LINK,AYW14106003,1,13437.5, 0.020093 ,0,270,270,270,106,3,R1B,RP,
2,7,2030007235,C.D.K. KUDIABOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C314/14,AYW14106004,1,29486.1, 0.009157 ,0,270,270,270,106,4,R1B,RP,
2,7,2030007236,C.A ACQUAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C315/14,AYW14106005,1,60681.1, 0.004449 ,0,270,270,270,106,5,R1B,RP,
2,7,2030007237,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106006,1,0,0,0,0,0,0,106,6,R1B,VP,
2,7,2030007238,S.S. ACQUAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C336/14,AYW14106007,1,40969.4, 0.006590 ,0,270,270,270,106,7,R1B,RP,
2,7,2030007239,RAMI KARA ALI & GHASSAN BABA,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,,AYW14106008,1,393186.36, 0.016500 ,7912.51,6487.57,14400.08,4500,106,8,C1B,CP,
2,7,2030007240,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,9,AYW14106009,1,0,0,0,0,0,0,106,9,R1B,VP,
2,7,2030007241,M.Y AFADZINU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C337/14,AYW14106010,1,99375.5, 0.002880 ,858.6,286.2,1144.8,0,106,10,R1B,RP,
2,7,2030007242,YAW AFADZINU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,,AYW14106011,1,58730.2, 0.004597 ,810,270,1080,0,106,11,R1B,RP,
2,7,2030007243,MR. DARKWA/ AYINKA VILLA,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,ODOTEI TSUI ST.,AYW14106012,1,1781250, 0.002880 ,3130,5130,8260,2860,106,12,R1B,RP,
2,7,2030007244,REBECCA NORTEY,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106013,1,53574.7, 0.005040 ,0,270,270,270,106,13,R1B,RP,
2,7,2030007245,ADUNNI NAIMAT HASSAN,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,ODOITEYE TSUI STREET,AYW14106014,1,1134375, 0.002880 ,1800,3267,5067,3267,106,14,R1B,RP,
2,7,2030007246,B. OSEI ASARE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C322/14,AYW14106015,1,276785.71, 0.008400 ,4475,2325,6800,500,106,15,R1A,MX,
2,7,2030007247,BEN ASAMEAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106016,1,129943.4, 0.002880 ,-1.52,374.24,372.72,0,106,16,R1B,RP,
2,7,2030007248,JANET OWUSU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C323A/14,AYW14106017,1,285982.5, 0.002880 ,-2.74,823.63,820.89,920,106,17,R1B,RP,
2,7,2030007249,JANET OWUSU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C323/14,AYW14106018,1,57740.4, 0.004676 ,0,270,270,270,106,18,R1B,RP,
2,7,2030007250,HANS KOENIG,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106019,1,2344735.44,0,0,0,0,0,106,19,R1B,UC,
2,7,2030007251,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,2 NII BONNIE STR,AYW14106020,1,0,0,0,0,0,0,106,20,R1B,UC,
2,7,2030007252,DR. R.B. LOKKO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14106021,1,78393, 0.003444 ,540,270,810,0,106,21,R1B,RP,
2,7,2030007253,MELAN PRINT PACKAGING,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,NII BONNIE LINK,AYW14106022,1,312250, 0.016500 ,5152.13,5152.13,10304.26,5152.13,106,22,R1B,CP,
2,7,2030007254,OWNER OR OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,MAST,AYW14106023,1,26200, 0.011450 ,900,300,1200,0,106,23,R1B,TEL,
2,7,2030007255,MR. AMO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4 NII BONNIE  LOOP,AYW14107001,1,67903.5, 0.003976 ,540,270,810,0,107,1,R1B,RP,
2,7,2030007256,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,2 NII BONNIE LOT,AYW14107002,1,0,0,0,0,0,0,107,2,R1B,DR,
2,7,2030007257,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4 NII BONNIE LOUT,AYW14107003,1,0,0,0,0,0,0,107,3,R1B,RP,
2,7,2030007258,SUPRA PHARMA LIMITED,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,6 NII BONNIE LOOP,AYW14107004,1,95402.9, 0.016500 ,0,1574.15,1574.15,1574.15,107,4,R1B,OP,
2,7,2030007259,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,5 NII BONNIE LANE,AYW14107005,1,55237, 0.004888 ,810,270,1080,0,107,5,R1B,RP,
2,7,2030007260,PATRICIA A. A. TIEKU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,3 NII BONNIE I LANE,AYW14107006,1,60391.4, 0.004471 ,-270,270,0,540,107,6,R1B,RP,
2,7,2030007261,FELIX MANTEY,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,1 NII BONNIE LANE,AYW14107007,1,31138, 0.008671 ,610,270,880,200,107,7,R1B,RP,
2,7,2030007262,BIJEAN MILANI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,2 NII BONNIE LINK,AYW14107008,1,122084.9, 0.002880 ,351.6,351.6,703.2,0,107,8,R1B,RP,
2,7,2030007263,LOVELACE PREMPEH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,2 NII BONNIE LANE,AYW14107009,1,131093.4, 0.002880 ,1132.65,377.55,1510.2,0,107,9,R1B,RP,
2,7,2030007264,IDDRISSU SULEMANN,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4 NII BONNIE LANE,AYW14107010,1,130012.4, 0.002880 ,1123.32,374.44,1497.76,0,107,10,R1B,RP,
2,7,2030007265,J.B ASARE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,9 NII BONNIE ST,AYW14107011,1,25727.7, 0.010495 ,810,270,1080,0,107,11,R1B,RP,
2,7,2030007266,FLORENCE /GEORGE BOATENG,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,8 NII BONNIE LANE,AYW14107012,1,293250.6, 0.002880 ,2533.68,844.56,3378.24,0,107,12,R1B,RP,
2,7,2030007267,STEPHEN ASANTE NYINAKU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,7  NII BONNE ST,AYW14107013,1,36292.2, 0.007440 ,270,270,540,270,107,13,R1B,RP,
2,7,2030007268,MANTE DODOO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,5 NII BONNIE STR,AYW14107014,1,44934.1, 0.006009 ,0,270,270,270,107,14,R1B,RP,
2,7,2030007269,JOHNSON LUMORVIE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,PLT 3 NII BONNIE STR,AYW14107015,1,139915, 0.002880 ,305.92,402.96,708.88,500,107,15,R1B,RP,
2,7,2030007270,EARL HEIGHT,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,1ST LANE DZORWULU,AYW14108001,1,2187500, 0.002880 ,3300,6300,9600,3000,108,1,R1B,RP,
2,7,2030007271,F. WOLLEY,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,8 NII NOI KWAME,AYW14108002,1,119786, 0.002880 ,689.96,344.98,1034.94,0,108,2,R1B,RP,
2,7,2030007272,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14108003,1,0,0,0,0,0,0,108,3,R1B,VP,
2,7,2030007273,W.E. KUDOWOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,130 NII NOI KWAME ST,AYW14108004,1,225694.44, 0.002880 ,300,650,950,650,108,4,R1B,RP,
2,7,2030007274,COL. RTD. IDDIDAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,16 NII NOI KWAME ST,AYW14108005,1,81074.6, 0.003330 ,-3160,270,-2890,1850,108,5,R1B,RP,
2,7,2030007275,MR & MRS BEN IDDISAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,18 NII NOI KWAME ST,AYW14108006,1,44703.3, 0.006040 ,540,270,810,0,108,6,R1B,RP,
2,7,2030007276,PASCAL AKPETI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,20 NII NOI KWAME ST,AYW14108007,1,22395.7, 0.012056 ,10,270,280,300,108,7,R1B,RP,
2,7,2030007277,REV. CHARLES KUSI-PEPRAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,7 NII NOI KWAME ST,AYW14108008,1,24395.5, 0.011068 ,810,270,1080,0,108,8,R1B,RP,
2,7,2030007278,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14108009,1,0,0,0,0,0,0,108,9,R1B,UC,
2,7,2030007279,MR QUANSAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4 1ST LANE,AYW14108010,1,39950.8, 0.006758 ,810,270,1080,0,108,10,R1B,RP,
2,7,2030007280,SAMUEL ASU ODAME,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C348/14,AYW14108011,1,32021.9, 0.008432 ,540,270,810,0,108,11,R1B,RP,
2,7,2030007281,OHENEBA ADDO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C355/14,AYW14108012,1,39251.2, 0.006879 ,810,270,1080,0,108,12,R1B,RP,
2,7,2030007282,NAA ADOLEY QUAYE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C357/14,AYW14108013,1,22183.5, 0.012171 ,540,270,810,0,108,13,R1B,RP,
2,7,2030007283,CECILIA BROWNE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C358/14,AYW14108014,1,27122.1, 0.009955 ,270,270,540,0,108,14,R1B,RP,
2,7,2030007284,ANTHONY TORGBOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C359A/14,AYW14108015,1,31280.2, 0.008632 ,540,270,810,0,108,15,R1B,RP,
2,7,2030007285,LAWRENCE ACHAMPONG OTI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,3 NII BONNIE CLOSE,AYW14108016,1,19168.7, 0.014085 ,270,270,540,0,108,16,R1B,RP,
2,7,2030007286,MRS AGGREY,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,1 NII BONNIE CLOSE,AYW14108017,1,56688.5, 0.016500 ,935.08,935.36,1870.44,1244,108,17,R1B,LP,
2,7,2030007287,E.A. KUMAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,12 NII BONNIE LINK,AYW14108018,1,62366.6, 0.004329 ,410,270,680,0,108,18,R1B,RP,
2,7,2030007288,AKWEAS,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,10 NII BONNIE LINK,AYW14108019,1,357142.86, 0.002880 ,1028.14,1028.57,2056.71,0,108,19,R1B,RP,
2,7,2030007289,ABENA APPEAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,8 NII BONNIE CLOSE,AYW14108020,1,154365.9, 0.002880 ,487.14,444.57,931.71,444.57,108,20,R1B,RP,
2,7,2030007290,ABENA APPEAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,6 NII BONNIE CLOSE,AYW14108021,1,155000, 0.002880 ,-565.6,446.4,-119.2,446.4,108,21,R1B,RP,
2,7,2030007291,WINNIPAG,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,2 NII BONNIE CLOSE,AYW14108022,1,32019.3, 0.008432 ,810,270,1080,0,108,22,R1B,RP,
2,7,2030007292,C.O NYANOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4 NII BONNIE CLOSE,AYW14108023,1,87140.9, 0.003098 ,810,270,1080,0,108,23,R1B,RP,
2,7,2030007293,GEORGINA OBEY,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C360/14,AYW14108024,1,49696.96, 0.016500 ,2190,820,3010,0,108,24,R1B,CP,
2,7,2030007294,ANTHONY TORGBOR,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C359/14,AYW14108025,1,72525.9, 0.003723 ,540,270,810,0,108,25,R1B,RP,
2,7,2030007295,CHENE-BA S.B ADDO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C355/14 NII BONNIE L,AYW14108026,1,76995.5, 0.003507 ,810,270,1080,0,108,26,R1B,RP,
2,7,2030007296,SAGES ENG CONSULTAN LTD,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,8 1ST LANE,AYW14108027,1,25088.4, 0.023915 ,0,600,600,600,108,27,R1B,OP,
2,7,2030007297,YAKUBU ABDULLAI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C350/14,AYW14108028,1,24142.5, 0.011184 ,0,270,270,270,108,28,R1B,RP,
2,7,2030007298,MAD. MONICA AMEKUDI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C353/14 NII BONNIE L,AYW14108029,1,60489.6, 0.004464 ,810,270,1080,0,108,29,R1B,RP,
2,7,2030007299,ERIC C. ADDO-BRUKU,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C352/14 NII BONNIE L,AYW14108030,1,66471.5, 0.004062 ,0,270,270,540,108,30,R1B,RP,
2,7,2030007300,MICHEAL OFORI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C351/14,AYW14108031,1,87109.5, 0.016500 ,-35.87,1437.31,1401.44,1472.8,108,31,R1B,LP,
2,7,2030007301,SULEMAN LIMAN,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C354/14 NII BONNIE L,AYW14108032,1,17133.4, 0.015759 ,810,270,1080,0,108,32,R1B,RP,
2,7,2030007302,TIGO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,MAST,AYW14108033,1,26200, 0.011450 ,900,300,1200,0,108,33,R1B,TEL,
2,7,2030007303,OWNER OR OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,,AYW14108034,1,559722.22, 0.003600 ,6045,2015,8060,0,108,34,R1A,RP,
2,7,2030007304,MATHEW K. OFORI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C 399/14,AYW14109001,1,9717.7, 0.027784 ,-10,270,260,550,109,1,R1B,RP,
2,7,2030007305,DAN OWUSU AFARI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C400/14 (24),AYW14109002,1,34334.4, 0.007864 ,0,270,270,270,109,2,R1B,RP,
2,7,2030007306,MRS RONNIE BRUCE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C401/14 (26),AYW14109003,1,36809.6, 0.007335 ,510,270,780,300,109,3,R1B,RP,
2,7,2030007307,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,28 NII NOI KWAME STR,AYW14109004,1,157708.8, 0.002880 ,453.6,454.2,907.8,0,109,4,R1B,RP,
2,7,2030007308,MR & MRS AYIKO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C403/14,AYW14109005,1,33395.2, 0.017967 ,1200,600,1800,0,109,5,R1B,SP,
2,7,2030007309,E.D KWASHIE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C404/14 (32),AYW14109006,1,17266.2, 0.015637 ,270,270,540,0,109,6,R1B,RP,
2,7,2030007310,EDITH ESI ADUGO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C405/14 (34),AYW14109007,1,23819.7, 0.011335 ,510,270,780,0,109,7,R1B,RP,
2,7,2030007311,JOSEPH  LARYEA,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C406/14 (30A),AYW14109008,1,61913.5, 0.004361 ,810,270,1080,0,109,8,R1B,RP,
2,7,2030007312,SSNIT (STAFF RESIDENCE NO 38),14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-38,AYW14109009,1,181983.4, 0.001200 ,655.14,218.38,873.52,0,109,9,R1A,R/C,
2,7,2030007313,SSNIT,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-40,AYW14109010,1,0,0,0,0,0,0,109,10,R1B,RP,
2,7,2030007314,MRS. CECILIA JONAH,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-21,AYW14109011,1,30411.7, 0.008878 ,0,270,270,270,109,11,R1B,RP,
2,7,2030007315,OKO ALEMA - ADDO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C406A/14 (19),AYW14109012,1,23793.8, 0.011347 ,810,270,1080,0,109,12,R1B,RP,
2,7,2030007316,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-,AYW14109013,1,0,0,0,0,0,0,109,13,R1B,VP,
2,7,2030007317,JONATHAN NII T.O. MANKO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,1 NII NORTEY MANKO C,AYW14109014,1,1004658.8, 0.002880 ,5786.84,2893.42,8680.26,0,109,14,R1B,RP,
2,7,2030007318,WILLIAM BAETA,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,398/14,AYW14109015,1,26769.8, 0.011207 ,0,300,300,300,109,15,R1B,MX,
2,7,2030007319,A.S. KORAM,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,5 1ST LANE,AYW14109016,1,45935.9, 0.005878 ,0,270,270,540,109,16,R1B,RP,
2,7,2030007320,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,3 NII NORTEY MANKO S,AYW14109017,1,127489.4, 0.002880 ,1101.51,367.17,1468.68,0,109,17,R1B,RP,
2,7,2030007321,PAMELA SARKODIE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,4,AYW14109018,1,694444.44, 0.003600 ,0,2500,2500,2500,109,18,R1A,RP,
2,7,2030007322,DAVID BOAFO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,17 NII BONNIE 1 STR,AYW14109019,1,100165, 0.002880 ,288.48,288.48,576.96,0,109,19,R1B,RP,
2,7,2030007323,ALHAJI SIDIKU BUARI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C419/14,AYW14109020,1,39108.6, 0.006904 ,810,270,1080,0,109,20,R1B,RP,
2,7,2030007324,ALHAJI SIDIKU BUARI,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,-5,AYW14109021,1,33953.3, 0.007952 ,810,270,1080,0,109,21,R1B,RP,
2,7,2030007325,NAPOLEON ASARE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C396/14,AYW14109022,1,26976.8, 0.010009 ,0,270,270,270,109,22,R1B,RP,
2,7,2030007326,OWNER/OCCUPIER,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,13 NII BONNIE ST,AYW14109023,1,193886.4, 0.002880 ,-0.61,558.39,557.78,559,109,23,R1B,RP,
2,7,2030007327,MR. E.O. BOAFO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C621/14(12 TETTEH ST,AYW14110001,1,47486, 0.005686 ,270,270,540,0,110,1,R1B,RP,
2,7,2030007328,RICHARD K. KYE,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C622/14(10 TETTEH KW,AYW14110002,1,68415.3, 0.016500 ,3386.55,1128.85,4515.4,0,110,2,R1B,OP,
2,7,2030007329,FRIMPONG  BONSU KWADWO,14,12,32,230,848,1064,1158,DZORWULU,AIRPORT WEST RES. AR,C 625/14,AYW14110003,1,72333.9, 0.003733 ,0,270,270,270,110,3,R1B,RP,
